time,sp,w,value,scenario
100,Myoxocephalus octodecemspinosus,9.22,36425.64172259525,rcp45
100,Paralichthys dentatus,9.22,366520.040759915,rcp45
100,Pseudopleuronectes americanus,9.22,286528.76402267505,rcp45
100,Rostroraja eglanteria,9.22,429.0017504370658,rcp45
100,Squalus acanthias,9.22,905903.1546417812,rcp45
100,Urophycis chuss,9.22,41524.62219548346,rcp45
100,Urophycis tenuis,9.22,26661.51799950831,rcp45
100,Zoarces americanus,9.22,13777.922594993444,rcp45
100,Alosa pseudoharengus,11,569850.8028269559,rcp45
100,Alosa sapidissima,11,131975.3319747814,rcp45
100,Ammodytes dubius,11,6984171.959452855,rcp45
100,Anchoa mitchilli,11,48241.89483531097,rcp45
100,Clupea harengus,11,127339846.66585256,rcp45
100,Gadus morhua,11,132360.96299208567,rcp45
100,Glyptocephalus cynoglossus,11,40526046.47482213,rcp45
100,Limanda ferruginea,11,16556923.534338286,rcp45
100,Lophius americanus,11,4213.167215752629,rcp45
100,Melanogrammus aeglefinus,11,2652643.7961268537,rcp45
100,Merluccius bilinearis,11,3451776.9543945394,rcp45
100,Myoxocephalus octodecemspinosus,11,31772.144155302856,rcp45
100,Paralichthys dentatus,11,322528.2568647252,rcp45
100,Pseudopleuronectes americanus,11,249871.364810421,rcp45
100,Rostroraja eglanteria,11,378.3593658201279,rcp45
100,Squalus acanthias,11,764525.6809682974,rcp45
100,Urophycis chuss,11,35820.426610141134,rcp45
100,Urophycis tenuis,11,23517.92750596771,rcp45
100,Zoarces americanus,11,11834.020323083865,rcp45
100,Alosa pseudoharengus,13.1,498005.27859465923,rcp45
100,Alosa sapidissima,13.1,114868.89716555014,rcp45
100,Ammodytes dubius,13.1,6047363.010700761,rcp45
100,Anchoa mitchilli,13.1,48000.942731391704,rcp45
100,Clupea harengus,13.1,108363269.72305924,rcp45
100,Gadus morhua,13.1,116123.8391350432,rcp45
100,Glyptocephalus cynoglossus,13.1,32043388.283768825,rcp45
100,Limanda ferruginea,13.1,14010164.832343103,rcp45
100,Lophius americanus,13.1,3659.3312267267156,rcp45
100,Melanogrammus aeglefinus,13.1,2288743.9768893886,rcp45
100,Merluccius bilinearis,13.1,2962622.252234156,rcp45
100,Myoxocephalus octodecemspinosus,13.1,27706.89011827655,rcp45
100,Paralichthys dentatus,13.1,283836.71284603997,rcp45
100,Pseudopleuronectes americanus,13.1,217811.82117711866,rcp45
100,Rostroraja eglanteria,13.1,333.54165741963857,rcp45
100,Squalus acanthias,13.1,644158.4775223915,rcp45
100,Urophycis chuss,13.1,30872.79241020405,rcp45
100,Urophycis tenuis,13.1,20807.27654449541,rcp45
100,Zoarces americanus,13.1,10154.014871082469,rcp45
100,Alosa pseudoharengus,15.6,434849.51423020824,rcp45
100,Alosa sapidissima,15.6,99877.27006266566,rcp45
100,Ammodytes dubius,15.6,4003759.4164056797,rcp45
100,Anchoa mitchilli,15.6,46021.17551405381,rcp45
100,Clupea harengus,15.6,92068397.2152668,rcp45
100,Gadus morhua,15.6,101754.14635916351,rcp45
100,Glyptocephalus cynoglossus,15.6,25232208.14357798,rcp45
100,Limanda ferruginea,15.6,11873695.30694618,rcp45
100,Lophius americanus,15.6,3175.0650139166487,rcp45
100,Melanogrammus aeglefinus,15.6,1972807.7425690333,rcp45
100,Merluccius bilinearis,15.6,2536802.4597372543,rcp45
100,Myoxocephalus octodecemspinosus,15.6,24130.609277659085,rcp45
100,Paralichthys dentatus,15.6,249675.52743704763,rcp45
100,Pseudopleuronectes americanus,15.6,189743.25915307354,rcp45
100,Rostroraja eglanteria,15.6,293.8953085170215,rcp45
100,Squalus acanthias,15.6,541761.8209581686,rcp45
100,Urophycis chuss,15.6,26576.28167219685,rcp45
100,Urophycis tenuis,15.6,18400.059866954933,rcp45
100,Zoarces americanus,15.6,8701.633968821658,rcp45
100,Alosa pseudoharengus,18.6,379385.8823695367,rcp45
100,Alosa sapidissima,18.6,86754.33197146626,rcp45
100,Ammodytes dubius,18.6,2282989.6740856934,rcp45
100,Anchoa mitchilli,18.6,1.9980594257236554e-80,rcp45
100,Clupea harengus,18.6,78105248.2010408,rcp45
100,Gadus morhua,18.6,89051.33669305804,rcp45
100,Glyptocephalus cynoglossus,18.6,19787418.974286973,rcp45
100,Limanda ferruginea,18.6,10249814.11942959,rcp45
100,Lophius americanus,18.6,2752.210770056439,rcp45
100,Melanogrammus aeglefinus,18.6,1698903.4042868007,rcp45
100,Merluccius bilinearis,18.6,2166895.098370725,rcp45
100,Myoxocephalus octodecemspinosus,18.6,20988.345579544508,rcp45
100,Paralichthys dentatus,18.6,219536.2932299603,rcp45
100,Pseudopleuronectes americanus,18.6,165194.5404957855,rcp45
100,Rostroraja eglanteria,18.6,258.84162247264305,rcp45
100,Squalus acanthias,18.6,454873.91243936255,rcp45
100,Urophycis chuss,18.6,22851.01191676123,rcp45
100,Urophycis tenuis,18.6,16263.050375851271,rcp45
100,Zoarces americanus,18.6,7448.222192783908,rcp45
100,Alosa pseudoharengus,22.2,330725.3818476852,rcp45
100,Alosa sapidissima,22.2,75280.79777836418,rcp45
100,Ammodytes dubius,22.2,1142331.5027948741,rcp45
100,Clupea harengus,22.2,66165027.97661202,rcp45
100,Gadus morhua,22.2,77835.85581218694,rcp45
100,Glyptocephalus cynoglossus,22.2,15454061.204400275,rcp45
100,Limanda ferruginea,22.2,9748153.52869802,rcp45
100,Lophius americanus,22.2,2383.4778667598903,rcp45
100,Melanogrammus aeglefinus,22.2,1461769.093976778,rcp45
100,Merluccius bilinearis,22.2,1846251.921333719,rcp45
100,Myoxocephalus octodecemspinosus,22.2,18230.995327135854,rcp45
100,Paralichthys dentatus,22.2,192964.87265515362,rcp45
100,Pseudopleuronectes americanus,22.2,143746.23275374502,rcp45
100,Rostroraja eglanteria,22.2,227.86484261010966,rcp45
100,Squalus acanthias,22.2,381327.8730615646,rcp45
100,Urophycis chuss,22.2,19626.04021259889,rcp45
100,Urophycis tenuis,22.2,14366.621608181822,rcp45
100,Zoarces americanus,22.2,6368.377869481553,rcp45
100,Alosa pseudoharengus,26.4,288076.3526517449,rcp45
100,Alosa sapidissima,26.4,65261.575230569135,rcp45
100,Ammodytes dubius,26.4,473448.14527043904,rcp45
100,Clupea harengus,26.4,55978240.7467658,rcp45
100,Gadus morhua,26.4,67946.75494168409,rcp45
100,Glyptocephalus cynoglossus,26.4,12020345.209296094,rcp45
100,Limanda ferruginea,26.4,11290044.681425335,rcp45
100,Lophius americanus,26.4,2062.3523098386695,rcp45
100,Melanogrammus aeglefinus,26.4,1256746.8894276833,rcp45
100,Merluccius bilinearis,26.4,1568912.617406149,rcp45
100,Myoxocephalus octodecemspinosus,26.4,15814.656972086801,rcp45
100,Paralichthys dentatus,26.4,169555.77715310326,rcp45
100,Pseudopleuronectes americanus,26.4,125025.37011580814,rcp45
100,Rostroraja eglanteria,26.4,200.50540784769439,rcp45
100,Squalus acanthias,26.4,319223.62425637577,rcp45
100,Urophycis chuss,26.4,16838.467442381025,rcp45
100,Urophycis tenuis,26.4,12684.332936072347,rcp45
100,Zoarces americanus,26.4,5439.634951789852,rcp45
100,Alosa pseudoharengus,31.5,250734.10426191468,rcp45
100,Alosa sapidissima,31.5,56523.793617831,rcp45
100,Ammodytes dubius,31.5,135687.27569317084,rcp45
100,Clupea harengus,31.5,47321405.29066364,rcp45
100,Gadus morhua,31.5,59239.50673752651,rcp45
100,Glyptocephalus cynoglossus,31.5,9311336.17068168,rcp45
100,Limanda ferruginea,31.5,12921425.162608309,rcp45
100,Lophius americanus,31.5,1783.004377609168,rcp45
100,Melanogrammus aeglefinus,31.5,1079719.5433416166,rcp45
100,Merluccius bilinearis,31.5,1329509.0317154764,rcp45
100,Myoxocephalus octodecemspinosus,31.5,13699.996975137521,rcp45
100,Paralichthys dentatus,31.5,148947.15706002398,rcp45
100,Pseudopleuronectes americanus,31.5,108700.37332120156,rcp45
100,Rostroraja eglanteria,31.5,176.35394267652808,rcp45
100,Squalus acanthias,31.5,266900.16210595367,rcp45
100,Urophycis chuss,31.5,14432.564126265777,rcp45
100,Urophycis tenuis,31.5,11192.523181513896,rcp45
100,Zoarces americanus,31.5,4642.151169733043,rcp45
100,Alosa pseudoharengus,37.5,218071.3835916727,rcp45
100,Alosa sapidissima,37.5,48917.38874436578,rcp45
100,Ammodytes dubius,37.5,7028.8533387273665,rcp45
100,Clupea harengus,37.5,40067158.85218212,rcp45
100,Gadus morhua,37.5,51584.38297765175,rcp45
100,Glyptocephalus cynoglossus,37.5,7183309.268058873,rcp45
100,Limanda ferruginea,37.5,11482781.385276197,rcp45
100,Lophius americanus,37.5,1540.244224763594,rcp45
100,Melanogrammus aeglefinus,37.5,927051.6252208361,rcp45
100,Merluccius bilinearis,37.5,1123279.3479775537,rcp45
100,Myoxocephalus octodecemspinosus,37.5,11851.884249996068,rcp45
100,Paralichthys dentatus,37.5,130816.3169056052,rcp45
100,Pseudopleuronectes americanus,37.5,94476.88180071746,rcp45
100,Rostroraja eglanteria,37.5,155.04589713923693,rcp45
100,Squalus acanthias,37.5,222910.37405887234,rcp45
100,Urophycis chuss,37.5,12359.051349390094,rcp45
100,Urophycis tenuis,37.5,9870.108266142519,rcp45
100,Zoarces americanus,37.5,3958.4302509307236,rcp45
100,Alosa pseudoharengus,44.8,189530.73955528386,rcp45
100,Alosa sapidissima,44.8,42328.59009000108,rcp45
100,Clupea harengus,44.8,34447705.222117975,rcp45
100,Gadus morhua,44.8,44865.273044387206,rcp45
100,Glyptocephalus cynoglossus,44.8,5518851.6836723285,rcp45
100,Limanda ferruginea,44.8,8847700.214153945,rcp45
100,Lophius americanus,44.8,1329.5127393503228,rcp45
100,Melanogrammus aeglefinus,44.8,795543.6398920252,rcp45
100,Merluccius bilinearis,44.8,946125.6405218584,rcp45
100,Myoxocephalus octodecemspinosus,44.8,10239.223012624288,rcp45
100,Paralichthys dentatus,44.8,114875.70073869042,rcp45
100,Pseudopleuronectes americanus,44.8,82094.89064540714,rcp45
100,Rostroraja eglanteria,44.8,136.25676281293994,rcp45
100,Squalus acanthias,44.8,186001.01052586568,rcp45
100,Urophycis chuss,44.8,10574.598009527817,rcp45
100,Urophycis tenuis,44.8,8698.515648968028,rcp45
100,Zoarces americanus,44.8,3373.1190168399617,rcp45
100,Alosa pseudoharengus,53.3,164618.74501065313,rcp45
100,Alosa sapidissima,53.3,36758.63607737413,rcp45
100,Clupea harengus,53.3,32162056.67546334,rcp45
100,Gadus morhua,53.3,38977.71394780659,rcp45
100,Glyptocephalus cynoglossus,53.3,4222570.908683436,rcp45
100,Limanda ferruginea,53.3,6354160.413589452,rcp45
100,Lophius americanus,53.3,1146.7424606389097,rcp45
100,Melanogrammus aeglefinus,53.3,682384.7140501231,rcp45
100,Merluccius bilinearis,53.3,794356.3460446115,rcp45
100,Myoxocephalus octodecemspinosus,53.3,8834.167302950342,rcp45
100,Paralichthys dentatus,53.3,100869.29007352475,rcp45
100,Pseudopleuronectes americanus,53.3,71324.20405834801,rcp45
100,Rostroraja eglanteria,53.3,119.69779945204233,rcp45
100,Squalus acanthias,53.3,155089.10010817664,rcp45
100,Urophycis chuss,53.3,9041.027621009312,rcp45
100,Urophycis tenuis,53.3,7661.105216790231,rcp45
100,Zoarces americanus,53.3,2872.752830172926,rcp45
100,Alosa pseudoharengus,63.6,142906.42128455287,rcp45
100,Alosa sapidissima,63.6,32716.154538455507,rcp45
100,Clupea harengus,63.6,36310001.57167049,rcp45
100,Gadus morhua,63.6,33827.16633786757,rcp45
100,Glyptocephalus cynoglossus,63.6,3217365.6762052057,rcp45
100,Limanda ferruginea,63.6,4251629.435474364,rcp45
100,Lophius americanus,63.6,988.2006248152014,rcp45
100,Melanogrammus aeglefinus,63.6,585107.5378124978,rcp45
100,Merluccius bilinearis,63.6,664460.6283488508,rcp45
100,Myoxocephalus octodecemspinosus,63.6,7611.397914545485,rcp45
100,Paralichthys dentatus,63.6,88569.37136129057,rcp45
100,Pseudopleuronectes americanus,63.6,61960.15988581376,rcp45
100,Rostroraja eglanteria,63.6,105.11221491190118,rcp45
100,Squalus acanthias,63.6,129239.9971058442,rcp45
100,Urophycis chuss,63.6,7724.616598548495,rcp45
100,Urophycis tenuis,63.6,6742.601662359467,rcp45
100,Zoarces americanus,63.6,2445.519451421379,rcp45
100,Alosa pseudoharengus,75.8,124060.1849246155,rcp45
100,Alosa sapidissima,75.8,32573.249074664327,rcp45
100,Clupea harengus,75.8,42831293.41241611,rcp45
100,Gadus morhua,75.8,29327.070343408803,rcp45
100,Glyptocephalus cynoglossus,75.8,2441226.6289660824,rcp45
100,Limanda ferruginea,75.8,2522335.185149716,rcp45
100,Lophius americanus,75.8,850.2419177310334,rcp45
100,Melanogrammus aeglefinus,75.8,501543.7329491517,rcp45
100,Merluccius bilinearis,75.8,552810.1555149416,rcp45
100,Myoxocephalus octodecemspinosus,75.8,6547.175846334305,rcp45
100,Paralichthys dentatus,75.8,77773.61384490428,rcp45
100,Pseudopleuronectes americanus,75.8,53818.71583153169,rcp45
100,Rostroraja eglanteria,75.8,92.2717480176572,rcp45
100,Squalus acanthias,75.8,107645.45080829869,rcp45
100,Urophycis chuss,75.8,6595.352806948859,rcp45
100,Urophycis tenuis,75.8,5928.259725472707,rcp45
100,Zoarces americanus,75.8,2081.0163478745976,rcp45
100,Alosa pseudoharengus,90.3,108030.63244206505,rcp45
100,Alosa sapidissima,90.3,37831.64467497697,rcp45
100,Clupea harengus,90.3,39320006.18974722,rcp45
100,Gadus morhua,90.3,25399.253529806752,rcp45
100,Glyptocephalus cynoglossus,90.3,1844526.9717284883,rcp45
100,Limanda ferruginea,90.3,1049081.1424418557,rcp45
100,Lophius americanus,90.3,729.5912896640313,rcp45
100,Melanogrammus aeglefinus,90.3,429797.44986101676,rcp45
100,Merluccius bilinearis,90.3,456402.2936193957,rcp45
100,Myoxocephalus octodecemspinosus,90.3,5620.290857532837,rcp45
100,Paralichthys dentatus,90.3,68302.43707419476,rcp45
100,Pseudopleuronectes americanus,90.3,46736.67808155925,rcp45
100,Rostroraja eglanteria,90.3,80.97361031431063,rcp45
100,Squalus acanthias,90.3,89614.51638660942,rcp45
100,Urophycis chuss,90.3,5626.922616344398,rcp45
100,Urophycis tenuis,90.3,5204.7086575552385,rcp45
100,Zoarces americanus,90.3,1770.1679896434491,rcp45
100,Alosa pseudoharengus,108,96007.23303369874,rcp45
100,Alosa sapidissima,108,40583.8041108732,rcp45
100,Clupea harengus,108,30763260.865835182,rcp45
100,Gadus morhua,108,21978.096282800347,rcp45
100,Glyptocephalus cynoglossus,108,1387765.3840982893,rcp45
100,Limanda ferruginea,108,6.85301792339067e-98,rcp45
100,Lophius americanus,108,624.4167418968993,rcp45
100,Melanogrammus aeglefinus,108,368246.91605967557,rcp45
100,Merluccius bilinearis,108,374491.7045716216,rcp45
100,Myoxocephalus octodecemspinosus,108,4816.036466908329,rcp45
100,Paralichthys dentatus,108,59996.64160501467,rcp45
100,Pseudopleuronectes americanus,108,40580.23148546814,rcp45
100,Rostroraja eglanteria,108,71.03774810326264,rcp45
100,Squalus acanthias,108,74580.60862328681,rcp45
100,Urophycis chuss,108,4797.711711552191,rcp45
100,Urophycis tenuis,108,4563.519516087331,rcp45
100,Zoarces americanus,108,1505.3802226598364,rcp45
100,Alosa pseudoharengus,128,93796.38320941644,rcp45
100,Alosa sapidissima,128,36564.64389133825,rcp45
100,Clupea harengus,128,22379404.06743659,rcp45
100,Gadus morhua,128,19005.248546087583,rcp45
100,Glyptocephalus cynoglossus,128,1039665.5367285877,rcp45
100,Limanda ferruginea,128,6.989172807048014e-95,rcp45
100,Lophius americanus,128,533.2469704057975,rcp45
100,Melanogrammus aeglefinus,128,315490.4338666171,rcp45
100,Merluccius bilinearis,128,306165.6348093422,rcp45
100,Myoxocephalus octodecemspinosus,128,4124.734544174952,rcp45
100,Paralichthys dentatus,128,52715.27379728517,rcp45
100,Pseudopleuronectes americanus,128,35233.55104464551,rcp45
100,Rostroraja eglanteria,128,62.30439094563668,rcp45
100,Squalus acanthias,128,62065.713019491326,rcp45
100,Urophycis chuss,128,4089.0359797733495,rcp45
100,Urophycis tenuis,128,3997.486326792546,rcp45
100,Zoarces americanus,128,1280.1296799405907,rcp45
100,Alosa pseudoharengus,153,105287.88691803192,rcp45
100,Alosa sapidissima,153,30756.868005691285,rcp45
100,Clupea harengus,153,15252392.64088717,rcp45
100,Gadus morhua,153,16426.6738704377,rcp45
100,Glyptocephalus cynoglossus,153,775568.5674528903,rcp45
100,Limanda ferruginea,153,5.4280047103513735e-92,rcp45
100,Lophius americanus,153,454.484208792068,rcp45
100,Melanogrammus aeglefinus,153,270301.92046158155,rcp45
100,Merluccius bilinearis,153,249748.22291056658,rcp45
100,Myoxocephalus octodecemspinosus,153,3552.303484821738,rcp45
100,Paralichthys dentatus,153,46333.69133353378,rcp45
100,Pseudopleuronectes americanus,153,30591.708559915027,rcp45
100,Rostroraja eglanteria,153,54.631856624029155,rcp45
100,Squalus acanthias,153,51657.728555789734,rcp45
100,Urophycis chuss,153,3484.100874516589,rcp45
100,Urophycis tenuis,153,3498.818534116595,rcp45
100,Zoarces americanus,153,1088.6711906774358,rcp45
100,Alosa pseudoharengus,182,111483.1314510224,rcp45
100,Alosa sapidissima,182,25262.263015992412,rcp45
100,Clupea harengus,182,9327244.138768574,rcp45
100,Gadus morhua,182,14194.43917498191,rcp45
100,Glyptocephalus cynoglossus,182,576201.5126184175,rcp45
100,Limanda ferruginea,182,3.318248162055346e-89,rcp45
100,Lophius americanus,182,386.7451105615664,rcp45
100,Melanogrammus aeglefinus,182,231625.46112873714,rcp45
100,Merluccius bilinearis,182,203642.0151964789,rcp45
100,Myoxocephalus octodecemspinosus,182,3180.7237307134264,rcp45
100,Paralichthys dentatus,182,40741.81079859206,rcp45
100,Pseudopleuronectes americanus,182,26563.644569195614,rcp45
100,Rostroraja eglanteria,182,47.89458592322202,rcp45
100,Squalus acanthias,182,43009.803217205284,rcp45
100,Urophycis chuss,182,2968.4083154792283,rcp45
100,Urophycis tenuis,182,3060.6874677124247,rcp45
100,Zoarces americanus,182,926.0694103570544,rcp45
100,Alosa pseudoharengus,217,101022.57310649498,rcp45
100,Alosa sapidissima,217,20417.82854265351,rcp45
100,Clupea harengus,217,4046753.986701955,rcp45
100,Gadus morhua,217,12266.18119969392,rcp45
100,Glyptocephalus cynoglossus,217,426883.04235796665,rcp45
100,Limanda ferruginea,217,1.5416075752226837e-86,rcp45
100,Lophius americanus,217,328.8383073897893,rcp45
100,Melanogrammus aeglefinus,217,198577.8386209824,rcp45
100,Merluccius bilinearis,217,166491.08092187674,rcp45
100,Myoxocephalus octodecemspinosus,217,3354.9726127944937,rcp45
100,Paralichthys dentatus,217,35842.53531792924,rcp45
100,Pseudopleuronectes americanus,217,23071.042245896042,rcp45
100,Rostroraja eglanteria,217,41.98138396425443,rcp45
100,Squalus acanthias,217,35831.2212473808,rcp45
100,Urophycis chuss,217,2529.4583138917956,rcp45
100,Urophycis tenuis,217,2677.16034377824,rcp45
100,Zoarces americanus,217,788.0976551895226,rcp45
100,Alosa pseudoharengus,259,86181.47145523125,rcp45
100,Alosa sapidissima,259,16183.164442703805,rcp45
100,Clupea harengus,259,1.2548317304899078e-78,rcp45
100,Gadus morhua,259,10605.556355364719,rcp45
100,Glyptocephalus cynoglossus,259,317848.934972027,rcp45
100,Limanda ferruginea,259,5.030611803673248e-84,rcp45
100,Lophius americanus,259,279.83611111835364,rcp45
100,Melanogrammus aeglefinus,259,170551.3049035004,rcp45
100,Merluccius bilinearis,259,137867.21575177377,rcp45
100,Myoxocephalus octodecemspinosus,259,4219.28606495785,rcp45
100,Paralichthys dentatus,259,31550.34010793368,rcp45
100,Pseudopleuronectes americanus,259,20050.59899063243,rcp45
100,Rostroraja eglanteria,259,36.79384698164305,rcp45
100,Squalus acanthias,259,29882.033261923156,rcp45
100,Urophycis chuss,259,2156.704634165627,rcp45
100,Urophycis tenuis,259,2343.7508413265455,rcp45
100,Zoarces americanus,259,671.1965751779506,rcp45
100,Alosa pseudoharengus,309,72196.38635633465,rcp45
100,Alosa sapidissima,309,12447.579101302694,rcp45
100,Gadus morhua,309,9180.33089037036,rcp45
100,Glyptocephalus cynoglossus,309,248463.7583546276,rcp45
100,Limanda ferruginea,309,8.866509862487858e-82,rcp45
100,Lophius americanus,309,238.78331605193293,rcp45
100,Melanogrammus aeglefinus,309,147789.68653729942,rcp45
100,Merluccius bilinearis,309,120458.12030242647,rcp45
100,Myoxocephalus octodecemspinosus,309,4570.743138262987,rcp45
100,Paralichthys dentatus,309,27790.012697149516,rcp45
100,Pseudopleuronectes americanus,309,17460.021921996242,rcp45
100,Rostroraja eglanteria,309,32.244955248772094,rcp45
100,Squalus acanthias,309,24961.169353592526,rcp45
100,Urophycis chuss,309,1840.9870004325592,rcp45
100,Urophycis tenuis,309,2056.1183556245364,rcp45
100,Zoarces americanus,309,572.3273188846315,rcp45
100,Alosa pseudoharengus,368,59919.22438938435,rcp45
100,Alosa sapidissima,368,9064.05628066637,rcp45
100,Gadus morhua,368,7954.139462688626,rcp45
100,Glyptocephalus cynoglossus,368,241217.82905211946,rcp45
100,Lophius americanus,368,203.73166658847148,rcp45
100,Melanogrammus aeglefinus,368,134188.51297912947,rcp45
100,Merluccius bilinearis,368,125303.06367720845,rcp45
100,Myoxocephalus octodecemspinosus,368,3954.1068308689464,rcp45
